sub_id,kid_age,kid_gender,kid_gender_code,kid_race,race_id,race_talk,race_convo_topic,race_convo_freq,rac_ineq_talk,rac_ineq_convo_topic,rac_ineq_convo_freq,raceid_talk,raceid_convo_topic,raceid_convo_freq,child_bias_target,child_become_bias,age,race,gender,gender_code,status_1,education,pol_views,time,race_colorblindness_code,race_focus_code,race_preparation_code,race_antibias_code,race_pride_code,race_racism_code,race_advantage_code,race_acknowledgement_code,race_no_code,rac_ineq_colorblindness_code,rac_ineq_focus_code,rac_ineq_preparation_code,rac_ineq_antibias_code,rac_ineq_pride_code,rac_ineq_racism_code,rac_ineq_advantage_code,rac_ineq_acknowledgement_code,rac_ineq_no_code,raceid_colorblindness_code,raceid_focus_code,raceid_preparation_code,raceid_antibias_code,raceid_pride_code,raceid_racism_code,raceid_advantage_code,raceid_acknowledgement_code,raceid_no_code
784,10,Male,1,Black/African American,1,1,it was a conversation about why p[olice shoot unarmed black men and how to learn to be safe when coming in contact with law inforcement,2,1,just telling him about how it is unfair and can cause issues in the long run,2,0,NA,NA,3,3,32,Black/African American,Male,1,5,6,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
785,14,Female,0,Black/African American,1,1,We talked about there's good and bad in every race but always surround yourself with good people no matter what race.,3,0,NA,NA,1,I told her it's hard being black and trying to make a honest living,3,5,1,28,Black/African American,Male,1,8,4,2,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,0
787,17,Male,1,Black/African American,1,1,whether true and why Obama was the first black president,3,1,jobs and schools and presidents and the police,3,1,bullying and police brutality,3,3,3,46,Black/African American,Male,1,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
791,12,Male,1,Black/African American,1,1,How it is different nationality of people in the world,4,1,That every one should be treated equally,5,1,Be proud of what you are and who you are,4,5,4,37,Black/African American,Male,1,6,2,4,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
792,15,Male,1,Black/African American,1,1,Race does not truly matter. What sets a person apart is how they act and react and what is in their heart.  Society looks at the outside of you.  GOD SEES you true being,2,1,That all races are responsible for inequality.  Some use it to hold other back and some use it as an excuse to be held back,2,1,The history.  It was during Black History month,2,2,1,40,Black/African American,Male,1,6,5,5.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
793,6,Male,1,Black/African American,1,1,How looking the way he looks will impact his life,3,1,What it means and how to cope,2,1,What it’s like,4,2,1,24,Black/African American,Male,1,3,6,2.5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
794,10,Male,1,Black/African American,1,0,NA,NA,0,NA,NA,0,NA,NA,2,1,43,Black/African American,Male,1,7,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,5,Male,1,Black/African American,1,1,Will not talk about it,4,1,Not talking about it,4,1,No details allowed,5,3,1,31,Black/African American,Male,1,5,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
798,3,Female,0,Black/African American,1,0,NA,NA,0,NA,NA,1,I told her that she was a princess and that she was an afro Latina,2,4,1,30,Black/African American,Male,1,6,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0
799,14,Male,1,Black/African American,1,1,that as black peopke we had w be careful,3,1,my kids talk too me and i too them about all the calls white people do too black people,3,1,we have 2 work hard as we once were slaves,2,5,5,37,Black/African American,Male,1,6,6,6.5,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1001,9,Female,0,White/European American,0,1,We talk about George Floyed.,4,0,NA,NA,1,We are talk about our race.,4,2,3,42,White/European American,Male,1,7,6,2,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1
1002,15,Male,1,White/European American,0,1,that everyone is equal and noone is better than anyone else,3,1,we talked about the incident with mr floyd and how he could have been treated different.y,3,1,that white is our race but everyone is created equally and should not be treated different,2,3,3,45,White/European American,Female,0,6,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1003,11,Male,1,White/European American,0,1,why others look different then others and what their background means,3,1,it kinda followed with talking about people looking different than others,3,0,NA,NA,2,3,31,White/European American,Female,0,5,4,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,10,Female,0,White/European American,0,1,George Floyd and the protesting and what happened.,2,1,George Floyd being killed and that it was overly done and not necessary and probably done so due to racial inequality,2,1,Many people feel that because you look white you have white priviledge and explain what that means.,1,1,1,45,White/European American,Male,1,7,8,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1005,16,Female,0,White/European American,0,1,All of the protests,4,1,All of the protests and what they are protesting for equality,2,0,NA,NA,1,1,45,White/European American,Female,0,7,6,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,8,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,28,White/European American,Female,0,5,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,2,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,2,37,White/European American,Female,0,4,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,11,Female,0,White/European American,0,1,"child questioned events in the news, what was happening and why",3,1,news events,2,0,NA,NA,1,1,55,White/European American,Female,0,7,8,5.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,10,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,45,White/European American,Female,0,5,4,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,2,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,35,White/European American,Female,0,4,4,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,11,Male,1,White/European American,0,1,That all people are made equal,2,1,We just discussed that all people are equal.,2,0,NA,NA,4,1,34,White/European American,Female,0,7,8,7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,11,Female,0,White/European American,0,1,We talked about the recent deaths of black men at the hands of the police. We talked a little about white privlage,2,1,We talked about how she has more opportunities afforded her because of being white and that we need to stop preferential treat in our country because of that.,3,0,NA,NA,3,2,65,White/European American,Female,0,4,6,4,2,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,17,Female,0,White/European American,0,1,About being careful not to offend others,3,1,The news about what happened to George Floyd,3,1,Talked about the privilege,2,2,3,45,White/European American,Female,0,7,6,6.5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1017,13,Female,0,White/European American,0,1,Why people are different colors and eat different things,4,1,The David Floyd situation and how he was mistreated by police because he was black. This caused protesting and rioting throughout the country,4,1,White people still face racial inequality even though it might not be as high as an African American person. The David Floyd situation started the conversation,2,2,1,34,White/European American,Female,0,5,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1018,12,Female,0,White/European American,0,1,"Why equity is important.  How some people do not treat people of color fairly and judge by the color of skin. Why saying some words, or frases can make people mad.",3,1,Why the people were mad and rioting in MN where her grandparents live. How a man died because of the police using to much force and how it is thought that it was because of that man being black.,2,0,NA,NA,1,1,41,White/European American,Female,0,6,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,8,Male,1,White/European American,0,1,"We believe that increasing racial literacy and developing healthy racial coping strategies are critical steps toward building equity, empathy, understanding and inclusion. All of which are critical for healthy communities.",3,1,"It
might seem a little odd to raise this issue at the beginning of a discussion of racial inequality, for
it is surely the case that racial inequality is more damaging to the lives of people within the
oppressed group.",3,1,"Almost every black person in America has experienced the sting of disrespect on the basis of being black. A large but undetermined number of black people feel acutely disrespected in their everyday lives, discrimination they see as both subtle and explicit",3,5,5,41,White/European American,Male,1,10,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1020,12,Male,1,White/European American,0,1,White and Black,3,1,Treating people equal,3,1,Skin color,3,1,1,43,White/European American,Female,0,10,6,4,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021,9,Male,1,White/European American,0,1,Just about what is going on in the world today,3,0,NA,NA,0,NA,NA,4,4,31,White/European American,Female,0,8,4,3,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,6,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,4,4,35,White/European American,Female,0,5,5,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,0,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,35,White/European American,Female,0,4,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,1,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,2,25,White/European American,Female,0,5,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1027,13,Female,0,White/European American,0,1,the george floyd incident,2,0,NA,NA,0,NA,NA,1,1,65,White/European American,Female,0,8,5,6,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,11,Male,1,White/European American,0,1,We had a discussion about trying to look past ones race,3,1,We discussed how people have to get past making conclusions on one based upon race. The conclusions people make can have an adverse affect on others lives.,4,1,We discussed how one is born to a race but it should not effect their lives other than being proud of who they are,3,2,2,43,White/European American,Female,0,7,7,2.5,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1030,14,Female,0,White/European American,0,1,"The conversation was that we treat all people the same, we don’t make a difference in how we speak to people based on how they look, where they are from or the job they have",3,1,Not only do we not treat people different but we should help or stand up for anyone we see being mistreated,4,1,It’s a reminder to be kind to everyone,2,2,1,62,White/European American,Female,0,7,4,4,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1032,9,Female,0,White/European American,0,1,"That all people are different but all are created equal.  Many kinds
Of people make up our world and we all should share it.
",4,1,We spoke about the current events taking place in our country.  She questioned why she keeps seeing signs stating that black lives matter.  She asked current every life matter.,4,1,That being white is only the color of our skin,4,1,1,67,White/European American,Female,0,5,4,4.5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1033,17,Female,0,White/European American,0,1,white privilege,2,1,white privilege and police brutality,2,1,white privilege,2,1,1,48,White/European American,Female,0,5,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
1034,13,Female,0,White/European American,0,1,"My daughter was doing a project on slavery for school and the question she was answering was why aren't all the hardships of the slaves taught in most school textbooks.  We (my daughter, husband, and I) ended up having a discussion on how the victor is the one that tells the story and it was white men in power who wrote all the textbooks and they didn't care about the slaves and freedmen at all.",4,1,It was the same conversation about the school textbooks being written by the white males in power and not caring about the slaves and freedmen.,4,0,NA,NA,3,1,41,White/European American,Female,0,5,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,4,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,5,1,25,White/European American,Female,0,1,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,7,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,3,4,40,White/European American,Female,0,4,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,16,Female,0,White/European American,0,1,honestly that it's not ABOUT RACE but people as a whole.   There are good and bad in every race,2,1,that it's a media created idea and that everyone has the opportunity to succeed,2,0,NA,NA,1,1,48,White/European American,Female,0,7,4,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,13,Female,0,White/European American,0,1,It does not matter what color of skin you have all people are alike don't judge by that and treat everyone as equals.,2,1,How it doesn't matter the color you are that everyone should be treated equally in the world.,1,0,NA,NA,1,1,56,White/European American,Female,0,7,3,3,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,4,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,3,27,White/European American,Female,0,5,4,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,5,Female,0,White/European American,0,1,I SAID EVERYONE IS EQUAL IN RELATION TO BLACK LIVES MATTER BUT THERE ARE PEOPLE WHO THINK ITS OK TO IGNORE RACISM,2,1,I TOLD MY FIVE YEAR OLD THAT ONCE BLACK PEOPLE WERE SLAVES IN THIS COUNTRY AND THERE WAS A WAR TO KEEP THEM THAT WAY,2,0,NA,NA,2,2,44,White/European American,Male,1,7,8,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,11,Female,0,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,1,1,42,White/European American,Female,0,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,17,Female,0,White/European American,0,1,rather not say,2,1,idk,2,0,NA,NA,1,3,47,White/European American,Female,0,3,6,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,14,Male,1,White/European American,0,1,we spoke recently about the murders of black men by cops... it is on the news and we discussed the events as a family,2,1,"The recent news about protests, riots, and looting",2,0,NA,NA,1,2,47,White/European American,Female,0,4,8,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,9,Female,0,White/European American,0,1,We talked about George Floyd and the circumstances surrounding his death. We talked about why people are protesting and marching and how we can work to ensure that all people are treated equally.,4,1,We talked about the marches going on and why people were marching. We talked about present day examples of racism and injustice as well as past examples,4,1,"While we were on the topic of the recent marches and events, we talked about how our skin color can make our lives easier, even though it shouldn't matter.",4,1,1,35,White/European American,Female,0,7,7,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
1048,12,Male,1,White/European American,0,1,My child inquired about different skin colors,3,0,NA,NA,0,NA,NA,1,1,45,White/European American,Female,0,6,8,6,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,16,Male,1,White/European American,0,1,We talked about how the world is a scary place right now and otherwise well meaning people can be drawn into dangerous situations because someone may have a problem with their skin color,4,1,We were watching the riots on TV and the various problems each city was dealing with,3,0,NA,NA,1,1,56,White/European American,Male,1,8,6,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,11,Male,1,White/European American,0,0,NA,NA,1,i am not sure,2,0,NA,NA,3,3,39,White/European American,Female,0,8,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,4,Male,1,White/European American,0,1,to nform him incase he had questions,5,0,NA,NA,0,NA,NA,5,5,35,White/European American,Female,0,10,8,4,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,7,Female,0,White/European American,0,0,NA,NA,1,It pertained to a remark on a TV show where a child felt they were not treated well because of their skin color. I told my child that all people deserved to have the same opportunities and those who did not provide them were not very smart people.,2,0,NA,NA,1,1,34,White/European American,Female,0,7,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,16,Male,1,White/European American,0,1,there are many different colored people and god loves all of his children,2,0,NA,NA,0,NA,NA,1,1,52,White/European American,Female,0,5,4,7,2,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,17,Female,0,White/European American,0,1,"The protests as there was a protest she was going to attend in our township and she also saw businesses being boarded up
",3,1,again it was about the protests currently happening as she wanted to know how we felt about what was going on,3,0,NA,NA,1,1,64,White/European American,Male,1,6,7,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,13,Male,1,White/European American,0,1,Different things about people around the world,4,1,Different things to different people,3,1,No,4,2,2,40,White/European American,Male,1,8,8,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1058,4,Male,1,White/European American,0,1,there are many different races but we are equal,2,0,NA,NA,0,NA,NA,4,4,36,White/European American,Female,0,5,6,2,2,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1060,0,Male,1,White/European American,0,0,NA,NA,0,NA,NA,0,NA,NA,5,5,23,White/European American,Female,0,5,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1065,12,Male,1,White/European American,0,1,I told him regardless of any bodies race we all are human beings and should be treated equally,3,1,I told him not to disrespect any race,4,1,I told him being white does not means you are an angel or God,4,5,5,35,White/European American,Male,1,10,8,3.5,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
